time,flow,temp,salt
1996-01-01,0.1110000000,0.1000000000,0.0750000000
1996-01-02,0.1060000000,0.6932291667,0.0750000000
1996-01-03,0.0890000000,0.6765625000,0.0750000000
1996-01-04,0.0630000000,0.1000000000,0.0750000000
1996-01-05,0.0630000000,0.1000000000,0.0750000000
1996-01-06,0.0630000000,0.1000000000,0.0750000000
1996-01-07,0.0630000000,0.5213541667,0.0750000000
1996-01-08,0.0750000000,2.2526041667,0.0750000000
1996-01-09,0.0630000000,4.4682291667,0.0750000000
1996-01-10,0.0750000000,4.7911458333,0.0750000000
1996-01-11,0.0750000000,5.6260416667,0.0750000000
1996-01-12,0.0630000000,6.2640625000,0.0750000000
1996-01-13,0.0630000000,5.6781250000,0.0750000000
1996-01-14,0.0630000000,5.0947916667,0.0750000000
1996-01-15,0.0540000000,3.3864583333,0.0750000000
1996-01-16,0.0540000000,1.5270833333,0.0750000000
1996-01-17,0.0540000000,0.5432291667,0.0750000000
1996-01-18,0.0540000000,0.1000000000,0.0750000000
1996-01-19,0.0500000000,0.1000000000,0.0750000000
1996-01-20,0.0490000000,0.1000000000,0.0750000000
1996-01-21,0.0490000000,0.1000000000,0.0750000000
1996-01-22,0.0490000000,0.1000000000,0.0750000000
1996-01-23,0.0490000000,0.1000000000,0.0750000000
1996-01-24,0.0490000000,0.1000000000,0.0750000000
1996-01-25,0.0440000000,0.1000000000,0.0750000000
1996-01-26,0.0390000000,0.1000000000,0.0750000000
1996-01-27,0.0490000000,0.1000000000,0.0750000000
1996-01-28,0.0440000000,0.1000000000,0.0750000000
1996-01-29,0.0440000000,0.1000000000,0.0750000000
1996-01-30,0.0390000000,0.1000000000,0.0750000000
1996-01-31,0.0440000000,0.1000000000,0.0750000000
1996-02-01,0.0440000000,0.1000000000,0.0750000000
1996-02-02,0.0390000000,0.1000000000,0.0750000000
1996-02-03,0.0390000000,0.1000000000,0.0750000000
1996-02-04,0.0390000000,0.1000000000,0.0750000000
1996-02-05,0.0390000000,0.1000000000,0.0750000000
1996-02-06,0.0390000000,0.1000000000,0.0750000000
1996-02-07,0.0540000000,0.1000000000,0.0750000000
1996-02-08,0.0390000000,0.1000000000,0.0750000000
1996-02-09,0.0440000000,0.1000000000,0.0750000000
1996-02-10,0.0330000000,0.3020833333,0.0750000000
1996-02-11,0.0330000000,2.1338541667,0.0750000000
1996-02-12,0.0950000000,2.7093750000,0.0750000000
1996-02-13,0.2240000000,2.4604166667,0.0750000000
1996-02-14,0.1580000000,1.3817708333,0.0750000000
1996-02-15,0.0890000000,1.3864583333,0.0750000000
1996-02-16,0.0630000000,2.2536458333,0.0750000000
1996-02-17,0.7180000000,2.9515625000,0.0750000000
1996-02-18,0.5080000000,3.6041666667,0.0750000000
1996-02-19,1.0330000000,2.5411458333,0.0750000000
1996-02-20,0.7040000000,0.2302083333,0.0750000000
1996-02-21,0.4120000000,0.1000000000,0.0750000000
1996-02-22,0.2590000000,0.1000000000,0.0750000000
1996-02-23,0.1880000000,0.1000000000,0.0750000000
1996-02-24,0.1590000000,0.1000000000,0.0750000000
1996-02-25,0.1320000000,3.1239583333,0.0750000000
1996-02-26,0.3660000000,5.3869791667,0.0750000000
1996-02-27,0.7420000000,6.5093750000,0.0750000000
1996-02-28,0.4360000000,4.9734375000,0.0750000000
1996-02-29,0.2680000000,3.0557291667,0.0750000000
1996-03-01,0.2050000000,1.3911458333,0.0750000000
1996-03-02,0.1730000000,0.4302083333,0.0750000000
1996-03-03,0.1460000000,0.1000000000,0.0750000000
1996-03-04,0.1320000000,0.4296875000,0.0750000000
1996-03-05,0.1190000000,1.2750000000,0.0750000000
1996-03-06,0.1040000000,1.8932291667,0.0750000000
1996-03-07,0.1040000000,3.0625000000,0.0750000000
1996-03-08,0.0890000000,3.1989583333,0.0750000000
1996-03-09,0.0750000000,3.2895833333,0.0750000000
1996-03-10,0.0750000000,1.8572916667,0.0750000000
1996-03-11,0.0630000000,0.1223958333,0.0750000000
1996-03-12,0.0630000000,0.1000000000,0.0750000000
1996-03-13,0.0630000000,0.1000000000,0.0750000000
1996-03-14,0.0630000000,0.4109375000,0.0750000000
1996-03-15,0.0630000000,2.7093750000,0.0750000000
